timestamp,ip_address,login_success,attempts_from_ip,failed_attempts,login_duration_seconds,request_size_bytes,requests_per_minute,is_credential_stuffing
2025-10-18 07:39:46,73.107.144.113,2,2,0,11.212324156397493,227,4,0
2025-10-06 08:26:46,73.67.202.204,4,5,1,1.590097902292967,647,0,0
2025-08-19 12:35:46,98.242.227.8,3,5,2,2.9861011841329947,284,1,0
2025-08-12 05:59:46,172.22.10.6,2,3,1,7.606371096872203,919,3,0
2025-08-23 22:11:46,98.85.127.92,3,5,2,10.82551461130538,442,1,0
2025-09-26 06:11:46,73.111.137.133,4,4,0,12.925946887186853,1295,1,0
2025-10-29 07:21:46,45.102.76.109,5,31,26,3.92761898826215,3945,16,1
2025-09-20 16:40:46,172.28.80.153,3,4,1,8.057868273698094,1291,1,0
2025-10-12 15:55:46,98.224.139.237,1,1,0,4.828831942837444,1292,2,0
2025-10-29 00:24:46,51.64.179.253,3,89,86,1.7833381696057702,4183,25,1
2025-09-17 23:07:46,10.70.74.192,3,5,2,2.5792167083224635,213,1,0
2025-10-07 00:06:46,172.31.183.119,2,2,0,14.19162585757507,1099,2,0
2025-10-16 13:42:46,192.168.36.254,1,3,2,6.765208122737674,1139,0,0
2025-10-06 10:12:46,192.168.251.12,2,2,0,7.628846068508941,488,0,0
2025-10-28 16:48:46,138.34.56.96,2,56,54,1.4450123635931036,2637,17,1
2025-10-08 22:39:46,98.112.93.54,1,1,0,8.84842108551478,259,0,0
2025-08-06 18:22:46,73.238.250.238,1,1,0,8.418282474504327,920,1,0
2025-10-09 21:45:46,73.198.205.145,3,4,1,11.205871307783504,690,0,0
2025-09-08 02:07:46,172.26.26.238,2,2,0,1.1616877687468714,1487,4,0
2025-10-29 10:35:46,45.149.153.59,3,49,46,4.60654005136112,3831,26,1
2025-08-04 22:25:46,10.1.234.131,4,5,1,8.133056622066116,1022,1,0
2025-08-04 00:58:46,98.87.132.81,3,3,0,11.611110359243975,258,2,0
2025-10-12 15:52:46,192.168.56.240,1,2,1,6.817460689701201,212,2,0
2025-10-22 02:34:46,98.88.69.141,1,3,2,3.712950852141319,1115,3,0
2025-10-17 13:27:46,73.219.206.93,1,2,1,10.300946229897884,1301,3,0
2025-09-14 07:51:46,192.168.206.15,4,5,1,13.293712520898614,844,3,0
2025-10-29 01:46:46,45.161.213.24,2,65,63,5.583378241938641,3580,17,1
2025-10-13 18:54:46,10.29.25.51,2,2,0,4.8245913170235815,424,2,0
2025-09-26 02:54:46,10.255.99.208,5,5,0,4.24603963455039,1496,2,0
2025-10-28 19:59:46,45.215.100.63,0,18,18,0.14983711227745816,3835,27,1
2025-10-12 06:15:46,98.68.11.171,1,1,0,4.31573223146694,1317,3,0
2025-10-09 17:21:46,172.21.133.89,2,2,0,10.173498959673127,203,3,0
2025-08-08 19:32:46,98.226.250.166,3,4,1,13.83963273937825,1284,3,0
2025-10-19 10:53:46,73.27.114.87,3,5,2,6.2729009360473515,389,4,0
2025-09-25 17:13:46,10.207.242.39,5,5,0,14.863368646399994,553,1,0
2025-10-15 04:24:46,192.168.201.16,2,4,2,7.523224116256907,1089,0,0
2025-08-20 14:27:46,98.208.52.95,2,2,0,14.188205059503957,490,4,0
2025-10-29 02:34:46,98.191.222.185,4,4,0,11.516615579948306,431,1,0
2025-08-18 09:10:46,10.17.95.186,2,4,2,3.108064439921396,1495,0,0
2025-08-25 06:18:46,172.19.248.11,4,4,0,13.588409246463293,1442,1,0
2025-08-29 23:32:46,172.22.131.125,5,5,0,6.4953132746585895,343,2,0
2025-08-17 20:07:46,73.57.203.127,3,5,2,5.1366208651510465,1352,3,0
2025-10-13 13:18:46,172.19.47.146,1,2,1,12.638305986244031,1044,5,0
2025-10-29 01:10:46,10.210.198.144,4,5,1,9.523240811688053,962,5,0
2025-10-23 05:22:46,10.58.20.35,1,1,0,6.529613242430915,903,1,0
2025-08-29 09:57:46,98.141.186.85,3,4,1,2.520182685351511,582,1,0
2025-10-07 22:10:46,192.168.210.208,1,2,1,10.303064633367777,1072,1,0
2025-10-17 01:14:46,172.22.14.147,3,3,0,14.808858247391585,211,2,0
2025-10-25 17:06:46,10.53.247.48,2,2,0,4.622352819839809,1256,1,0
2025-08-29 12:41:46,73.7.165.170,1,1,0,8.040244515644517,778,1,0
2025-09-23 03:18:46,98.205.172.114,2,2,0,10.555313281457526,1416,0,0
2025-10-27 09:08:46,10.158.43.129,3,4,1,2.2595996595160956,230,1,0
2025-10-28 19:53:46,51.8.203.88,4,23,19,5.063014257787845,3105,18,1
2025-08-01 14:17:46,172.16.94.127,3,5,2,14.44970501379439,260,1,0
2025-10-28 19:32:46,5.140.126.23,2,95,93,5.477427934568168,4283,24,1
2025-10-16 00:26:46,73.111.197.139,1,1,0,6.996972279439728,420,2,0
2025-08-03 15:49:46,98.176.9.201,1,3,2,5.284008594561556,737,2,0
2025-08-13 22:34:46,10.39.165.42,1,1,0,6.69790978821376,818,0,0
2025-10-29 01:40:46,138.206.184.218,5,23,18,11.43691648798353,2221,19,1
2025-09-07 02:40:46,192.168.124.32,1,1,0,5.3818150674345935,337,0,0
2025-10-28 17:55:46,51.213.95.152,4,67,63,6.799165804968862,3504,23,1
2025-10-08 18:45:46,98.234.11.209,1,2,1,1.5603788368438851,808,2,0
2025-10-26 11:09:46,98.22.210.182,3,3,0,13.400648892793733,1354,1,0
2025-08-29 03:03:46,73.10.38.70,1,2,1,6.638213657657765,783,3,0
2025-10-27 18:51:46,192.168.234.206,2,2,0,6.444783297520424,379,1,0
2025-08-03 13:27:46,10.172.206.90,2,3,1,10.654394453838972,365,1,0
2025-08-15 16:57:46,10.92.225.36,3,4,1,8.555321369241076,915,1,0
2025-10-29 07:55:46,45.188.200.137,3,25,22,14.51861542291956,3895,13,1
2025-08-15 09:29:46,98.156.192.10,3,4,1,13.090131470392041,947,3,0
2025-10-27 06:41:46,172.28.194.116,1,1,0,7.435252356570322,1216,3,0
2025-10-29 08:50:46,51.243.8.167,2,26,24,10.949413595076017,1623,21,1
2025-08-15 23:52:46,98.203.136.110,5,5,0,8.39852074568843,1182,3,0
2025-08-18 22:25:46,73.147.35.13,2,3,1,11.224655676591452,957,3,0
2025-10-03 01:17:46,172.21.67.100,2,3,1,9.277462656174109,930,3,0
2025-09-08 18:59:46,98.167.116.181,2,2,0,7.929255234451205,1479,1,0
2025-09-09 13:21:46,98.5.97.37,4,5,1,6.6457953142463335,690,1,0
2025-10-29 06:37:46,98.125.139.57,2,2,0,10.231842618671697,405,0,0
2025-10-01 18:56:46,10.66.191.203,3,4,1,1.8817063454792031,853,2,0
2025-08-07 15:03:46,10.42.35.224,2,2,0,13.1725276001965,563,2,0
2025-10-07 21:55:46,98.43.151.223,4,5,1,11.591377593800749,654,2,0
2025-09-27 08:27:46,10.173.207.198,4,4,0,2.918106096540284,905,1,0
2025-09-05 19:00:46,98.181.189.39,2,4,2,12.891849956351,888,5,0
2025-09-23 22:57:46,73.93.71.216,1,2,1,8.611044378231291,960,3,0
2025-08-13 16:38:46,98.19.64.229,1,1,0,10.012449428921796,616,4,0
2025-08-22 22:23:46,192.168.104.147,1,2,1,10.807275055564036,1265,1,0
2025-09-28 02:48:46,10.168.250.43,3,5,2,5.9512737107449265,208,1,0
2025-10-02 02:14:46,192.168.168.81,3,3,0,1.6019640866018068,1431,4,0
2025-08-15 20:50:46,192.168.111.71,1,1,0,3.1705911521628547,1336,3,0
2025-10-20 21:58:46,192.168.6.149,1,2,1,12.661314873350848,1230,0,0
2025-09-25 23:34:46,10.224.5.84,1,1,0,14.911340523781725,1260,3,0
2025-09-30 13:04:46,10.150.25.214,5,5,0,5.370249767254424,957,1,0
2025-10-28 17:25:46,51.40.206.189,2,67,65,9.58817263107928,2041,12,1
2025-09-23 18:01:46,98.232.48.49,2,4,2,13.600996535775513,1074,2,0
2025-10-28 19:54:46,185.207.210.128,5,83,78,1.1286939894377594,2119,22,1
2025-10-29 03:56:46,138.190.167.15,3,77,74,11.063201345945089,1871,17,1
2025-08-13 17:55:46,172.18.109.21,1,1,0,1.6514462132718009,1416,2,0
2025-10-21 23:04:46,192.168.101.7,4,4,0,9.617564812701971,1015,2,0
2025-08-25 10:09:46,98.76.166.203,1,1,0,8.794233987271374,1366,2,0
2025-10-28 21:47:46,51.82.9.40,4,45,41,12.352694841417122,2031,29,1
2025-10-10 06:20:46,172.19.79.24,2,4,2,4.567820184773161,750,3,0
2025-10-29 10:41:46,185.212.16.178,5,58,53,5.664085878255526,4304,24,1
2025-10-07 15:20:46,192.168.104.202,1,3,2,4.72579959122268,1191,2,0
2025-09-26 23:54:46,73.117.42.184,1,1,0,3.116628710061162,340,3,0
2025-09-07 02:33:46,192.168.174.148,2,2,0,8.112115875735116,319,3,0
2025-10-14 10:30:46,10.5.129.202,1,2,1,2.937837294747281,491,4,0
2025-09-16 22:26:46,172.28.89.177,5,5,0,9.404040694535569,497,3,0
2025-10-28 19:26:46,185.123.184.7,2,88,86,8.215751037957173,4070,26,1
2025-10-19 03:02:46,10.171.93.59,3,5,2,7.215515889260782,711,5,0
2025-08-14 17:03:46,73.81.205.111,1,2,1,14.217655313255005,245,1,0
2025-10-19 10:35:46,98.238.49.48,2,4,2,3.8794159645715136,576,0,0
2025-10-23 23:29:46,73.118.192.10,1,1,0,7.75876011825029,731,4,0
2025-10-28 22:30:46,45.83.126.60,3,15,12,3.2562098765851433,4806,13,1
2025-08-29 06:09:46,98.197.253.41,1,1,0,13.074020446401823,1050,2,0
2025-10-28 22:07:46,185.32.248.99,2,59,57,13.376201464621401,3294,27,1
2025-10-12 17:45:46,98.47.66.201,2,3,1,4.459543840266294,839,1,0
2025-09-21 16:51:46,73.205.251.181,2,2,0,2.3716235122681253,377,1,0
2025-08-14 12:11:46,73.242.71.54,1,3,2,13.784595463814012,1168,2,0
2025-10-22 06:18:46,192.168.91.233,2,2,0,9.857275977096279,329,3,0
2025-10-28 20:31:46,51.202.72.196,0,90,90,0.2738699079824828,2330,17,1
2025-10-29 06:49:46,45.179.138.63,0,93,93,0.2813969996653105,4059,23,1
2025-08-25 08:54:46,192.168.175.166,3,4,1,8.841600881988665,1421,0,0
2025-10-15 18:51:46,73.35.148.103,3,4,1,5.955305181293419,577,4,0
2025-10-27 12:58:46,10.49.131.211,2,2,0,14.179851205247804,1406,1,0
2025-08-11 14:59:46,73.200.127.232,2,2,0,4.091957847607151,1101,3,0
2025-10-29 04:55:46,5.98.160.152,1,55,54,6.16308147823853,3290,24,1
2025-10-26 14:18:46,98.35.109.124,1,1,0,14.033045814035464,270,4,0
2025-08-17 07:21:46,172.23.227.78,2,3,1,6.206590674266211,1047,3,0
2025-10-16 01:23:46,172.23.153.74,1,2,1,14.033595001709436,681,3,0
2025-10-28 23:59:46,185.240.238.76,0,89,89,1.708105726288777,1707,15,1
2025-08-26 23:50:46,10.161.138.241,1,2,1,11.736666847818437,1075,2,0
2025-10-29 04:00:46,45.145.185.169,3,47,44,8.900118408172375,4075,22,1
2025-08-05 00:42:46,98.118.209.21,1,1,0,1.3388331650207546,960,0,0
2025-08-21 20:03:46,98.55.81.174,2,2,0,9.077271815726872,923,2,0
2025-10-09 04:31:46,172.27.87.116,4,5,1,1.9999167666452504,731,4,0
2025-10-28 20:45:46,51.92.176.97,3,66,63,1.8493693356151206,4954,22,1
2025-10-29 03:45:46,185.183.82.180,5,13,8,7.346095560681514,4405,17,1
2025-09-22 14:52:46,192.168.173.44,2,2,0,14.94639312866273,1035,6,0
2025-09-27 08:35:46,172.23.200.82,1,2,1,6.0014914073695484,1248,2,0
2025-10-05 13:32:46,10.72.143.48,2,3,1,13.871294481983751,697,2,0
2025-10-29 00:03:46,5.85.134.185,2,59,57,14.954761154013827,4645,19,1
2025-09-11 02:38:46,73.244.185.198,1,1,0,7.162525505290198,476,2,0
2025-09-17 03:03:46,172.18.153.241,2,2,0,9.712519016546478,1182,1,0
2025-10-25 21:29:46,172.22.186.159,1,1,0,10.403395958961891,871,2,0
2025-08-17 11:45:46,192.168.200.83,5,5,0,2.359779352021212,841,3,0
2025-09-17 19:03:46,192.168.219.105,1,1,0,9.372589972435653,1014,0,0
2025-10-29 10:19:46,51.41.139.76,1,17,16,12.44448309984945,2319,21,1
2025-08-22 01:02:46,10.108.201.104,1,1,0,4.314065850856593,597,1,0
2025-10-27 03:58:46,172.19.0.35,4,5,1,7.339219948564637,1338,2,0
2025-09-01 16:39:46,73.239.222.81,2,4,2,7.353354992186838,763,2,0
2025-08-16 03:06:46,73.19.251.64,2,3,1,1.8109147489587938,1173,2,0
2025-10-15 19:09:46,172.22.167.117,1,3,2,6.979023506741657,1194,4,0
2025-10-25 17:05:46,98.32.83.11,1,3,2,12.939203924308165,1235,0,0
2025-08-01 07:24:46,73.72.172.208,1,2,1,6.456209643800126,791,2,0
2025-10-28 17:11:46,45.42.142.187,3,63,60,9.271589152598848,2506,13,1
2025-08-13 06:49:46,73.24.58.243,1,2,1,6.345690879664962,495,2,0
2025-08-02 18:29:46,172.27.236.222,1,2,1,12.981130331387055,1219,2,0
2025-09-24 04:22:46,192.168.129.200,2,2,0,8.968381964633199,764,0,0
2025-09-15 18:38:46,73.86.150.211,2,3,1,10.774688061476487,1416,1,0
2025-08-30 17:26:46,10.220.123.123,3,4,1,1.884996440694656,537,2,0
2025-09-05 21:05:46,172.23.32.57,1,2,1,3.903021314445869,1248,2,0
2025-10-19 04:30:46,192.168.3.169,5,5,0,13.020219071322543,745,4,0
2025-10-28 22:28:46,45.98.56.43,5,41,36,8.851305689500478,4405,14,1
2025-10-29 10:56:46,138.217.180.200,1,36,35,6.891076149390272,3517,18,1
2025-10-23 21:17:46,172.30.199.188,1,2,1,9.722322139012137,1236,1,0
2025-08-01 19:09:46,10.230.234.126,1,1,0,11.315941184951305,266,2,0
2025-10-21 21:42:46,172.19.151.64,1,1,0,12.370572439689424,911,1,0
2025-10-19 23:12:46,172.17.26.93,5,5,0,13.861497363246773,828,1,0
2025-09-24 19:41:46,192.168.239.253,1,2,1,3.4333568003463126,630,2,0
2025-09-26 15:59:46,172.26.249.225,2,2,0,7.01262307871723,474,2,0
2025-09-02 18:35:46,73.47.120.172,3,4,1,10.174375558552278,1003,1,0
2025-10-28 13:10:46,138.56.253.33,3,32,29,3.435663342281135,2265,23,1
2025-10-28 23:49:46,45.109.170.254,4,64,60,2.949551523227003,3378,18,1
2025-08-11 23:48:46,192.168.37.69,5,5,0,11.505712264996479,330,6,0
2025-10-29 06:17:46,5.207.90.1,2,21,19,12.72211057158573,1778,24,1
2025-09-29 22:23:46,98.244.253.31,1,3,2,6.677112948274279,1329,1,0
2025-09-08 09:41:46,192.168.207.237,5,5,0,9.42787783250343,728,3,0
2025-08-29 06:54:46,98.38.232.82,4,4,0,1.492429654980776,252,3,0
2025-10-08 23:31:46,172.18.247.236,1,3,2,12.092504942028699,1067,2,0
2025-09-16 22:11:46,172.26.175.96,1,2,1,12.337462892185457,1431,2,0
2025-10-19 04:24:46,172.17.217.191,1,3,2,5.742775525861264,1412,3,0
2025-09-16 15:16:46,73.61.20.1,4,5,1,9.84646396097291,1148,1,0
2025-10-29 10:26:46,185.86.100.57,1,23,22,3.111471090111147,3213,15,1
2025-10-28 22:29:46,45.104.197.182,2,47,45,4.154454034733189,2903,18,1
2025-09-09 02:47:46,10.31.113.27,2,4,2,14.081521250894276,730,2,0
2025-08-02 23:21:46,73.15.3.47,4,5,1,4.850034817616678,1128,1,0
2025-10-28 19:13:46,5.162.88.110,1,71,70,13.191667879429007,3457,17,1
2025-10-26 13:35:46,172.21.129.14,4,5,1,4.103030492626357,290,1,0
2025-09-18 12:18:46,172.19.29.100,1,1,0,5.677080203062985,653,1,0
2025-09-24 16:04:46,10.96.218.236,1,1,0,14.620801480117786,887,3,0
2025-10-29 02:23:46,51.74.129.56,1,39,38,5.585445709283025,4941,14,1
2025-10-28 23:09:46,185.125.64.87,0,81,81,1.6267910639668943,4305,13,1
2025-10-29 08:22:46,138.128.30.242,2,34,32,11.825832799975956,3663,11,1
2025-09-06 19:26:46,10.123.123.17,1,1,0,5.850491223614002,872,3,0
2025-10-28 13:17:46,51.41.217.36,0,47,47,0.5831386147622626,4187,21,1
2025-08-01 04:13:46,172.25.199.62,2,4,2,14.189553368146099,1308,1,0
2025-08-18 08:46:46,73.121.188.161,4,5,1,10.415475249561766,891,2,0
2025-08-28 02:06:46,172.18.83.51,2,2,0,6.518068332198152,846,4,0
2025-08-04 14:14:46,10.155.13.107,2,3,1,9.099313809411006,1386,1,0
2025-08-04 10:40:46,192.168.124.189,4,4,0,6.8124616388277355,1192,0,0
2025-08-05 21:53:46,10.190.243.43,5,5,0,2.776943362339148,1465,1,0
2025-10-12 09:43:46,73.182.138.204,3,5,2,1.7558684907202189,494,1,0
2025-09-06 01:25:46,10.59.61.76,2,2,0,3.631902629395925,794,1,0
2025-09-22 17:52:46,192.168.218.54,5,5,0,8.130252160303298,957,1,0
2025-08-18 22:29:46,172.31.246.246,4,5,1,14.173720187520303,1470,3,0
2025-09-09 22:37:46,98.214.126.28,3,3,0,2.906171520074409,875,3,0
2025-08-04 03:58:46,192.168.86.27,2,4,2,2.5033281931001103,870,1,0
2025-10-29 00:38:46,185.71.179.42,0,33,33,0.23299163671276524,2757,28,1
2025-09-03 06:48:46,192.168.218.190,1,1,0,12.226061289494337,905,6,0
2025-08-27 06:37:46,172.27.244.66,3,3,0,8.961102486291827,1074,2,0
2025-09-02 07:07:46,172.29.102.193,3,4,1,13.600308183647327,690,0,0
2025-10-12 22:36:46,73.160.19.161,4,4,0,11.776431754133966,974,2,0
2025-09-30 16:03:46,98.240.25.106,1,1,0,12.011882763950755,254,4,0
2025-08-08 07:06:46,172.26.205.26,2,3,1,10.304663981756168,612,0,0
2025-10-29 02:47:46,5.86.31.53,1,54,53,12.400937431475205,4633,26,1
2025-10-20 22:43:46,192.168.77.233,3,3,0,8.210486948616596,468,6,0
2025-10-28 23:40:46,45.234.166.118,0,34,34,1.0455831310190395,3385,23,1
2025-10-10 11:51:46,192.168.80.162,1,3,2,7.714722218128248,1235,3,0
2025-09-03 03:20:46,10.93.152.194,1,1,0,13.863479373802475,732,1,0
2025-09-24 02:13:46,10.224.189.205,2,2,0,2.327754860991556,1466,1,0
2025-09-25 15:45:46,98.42.78.90,2,4,2,1.1229523643129664,1250,0,0
2025-08-26 06:45:46,172.19.40.22,1,2,1,7.800980368436335,1196,3,0
2025-10-28 21:27:46,51.161.132.47,0,44,44,1.3485946215114197,2226,12,1
2025-10-25 04:54:46,10.197.82.242,5,5,0,4.232641301875038,686,3,0
2025-10-22 14:09:46,10.203.46.168,1,1,0,3.369991308802123,1355,2,0
2025-10-07 13:25:46,98.95.158.218,3,4,1,1.4373203341785463,772,0,0
2025-10-21 17:15:46,192.168.176.239,4,4,0,7.471450825473093,1370,2,0
2025-10-29 10:55:46,10.136.85.197,4,4,0,12.767375269403294,1418,0,0
2025-10-04 12:09:46,192.168.45.212,3,3,0,12.31143052403979,722,0,0
2025-08-21 13:15:46,192.168.192.156,4,5,1,2.8585275688239893,1045,0,0
2025-08-05 23:05:46,192.168.224.100,3,5,2,10.993032041491675,387,1,0
2025-10-29 03:47:46,45.133.177.33,0,77,77,0.9400656266137841,1702,14,1
2025-08-08 04:25:46,10.74.77.49,5,5,0,11.95889278775909,988,1,0
2025-08-05 16:55:46,10.80.251.96,1,1,0,5.833384145854481,817,4,0
2025-09-19 08:43:46,10.189.63.115,4,5,1,1.3435123031825114,805,1,0
2025-08-07 14:16:46,10.99.56.160,2,3,1,8.5735732763522,349,0,0
2025-10-02 00:45:46,98.188.154.49,1,1,0,1.3949430113305812,1077,6,0
2025-09-11 01:50:46,172.24.220.108,4,4,0,4.8045805828564525,399,0,0
2025-10-25 03:25:46,192.168.171.36,3,4,1,12.243075402063488,750,2,0
2025-10-28 22:16:46,138.47.36.35,2,32,30,12.652081911684114,4426,16,1
2025-09-24 18:02:46,172.27.139.7,1,2,1,10.779350939311351,625,2,0
2025-09-09 13:18:46,73.118.155.40,1,1,0,1.925639950836366,409,2,0
2025-09-27 20:43:46,98.236.38.221,5,5,0,12.873622643878722,908,0,0
2025-08-22 06:41:46,73.245.54.112,3,5,2,1.0442220976811014,218,4,0
2025-09-29 09:51:46,10.125.29.27,1,3,2,9.799264314919428,1365,3,0
2025-09-06 15:21:46,172.18.225.51,3,4,1,1.5190018748332144,884,3,0
2025-10-28 12:47:46,45.84.181.238,1,81,80,2.13235722183346,2231,16,1
2025-08-30 00:51:46,192.168.97.231,3,4,1,4.764220492964369,593,0,0
2025-08-18 02:47:46,172.18.125.79,2,3,1,2.352340036162082,253,2,0
2025-09-08 20:48:46,98.149.192.215,4,4,0,1.3460894169338984,636,0,0
2025-08-25 16:00:46,98.101.24.153,3,5,2,12.296983657713,906,1,0
2025-10-10 02:25:46,192.168.13.102,2,2,0,1.8257964543096286,737,1,0
2025-08-16 02:35:46,10.232.52.250,5,5,0,10.789168257516634,290,2,0
2025-10-15 14:25:46,192.168.85.121,1,1,0,8.523456741852861,323,0,0
2025-10-21 23:38:46,172.30.35.219,3,4,1,8.14209123843974,1488,4,0
2025-08-19 10:58:46,10.152.72.157,1,2,1,1.1994374117979092,472,6,0
2025-09-02 10:02:46,98.31.227.164,1,1,0,7.200412337847655,761,1,0
2025-09-10 00:16:46,192.168.52.158,1,2,1,13.213770801080173,471,2,0
2025-10-29 00:05:46,51.3.39.38,1,91,90,6.91319453908093,1531,21,1
2025-09-12 05:55:46,172.23.89.58,5,5,0,12.323802630823893,1478,3,0
2025-10-28 17:30:46,5.29.174.41,0,43,43,0.18957702879831914,3490,21,1
2025-09-27 09:10:46,73.72.131.11,1,2,1,3.525805335516128,700,2,0
2025-10-29 09:11:46,138.26.239.189,4,92,88,11.220339727861203,1798,16,1
2025-09-26 10:38:46,172.25.193.7,1,2,1,12.452187568936557,1278,4,0
2025-08-05 05:07:46,172.18.114.99,2,4,2,2.8938575508577946,873,1,0
2025-10-29 08:31:46,45.89.4.141,4,50,46,8.967847937272841,3660,16,1
2025-08-28 02:32:46,98.60.52.135,1,1,0,6.244873399160362,724,2,0
2025-10-28 23:41:46,185.75.199.89,5,97,92,7.249601614417503,2957,23,1
2025-10-28 17:26:46,185.198.112.243,0,27,27,1.1779361165023121,3774,19,1
2025-08-26 19:54:46,192.168.70.3,1,1,0,13.62084121551739,585,1,0
2025-08-13 19:23:46,98.255.16.218,5,5,0,4.65270157772142,346,3,0
2025-10-26 17:52:46,172.21.96.7,1,1,0,3.1983919178441775,255,1,0
2025-10-29 00:10:46,138.142.26.25,2,14,12,11.905614822710628,3588,18,1
2025-10-16 04:00:46,192.168.138.212,3,5,2,5.280532190206196,258,2,0
2025-08-19 02:47:46,10.237.60.217,1,1,0,1.8459289745748693,553,3,0
2025-09-15 07:14:46,73.181.133.84,1,1,0,5.399322171007455,556,4,0
2025-08-21 22:33:46,172.23.224.214,1,1,0,9.225571207179383,783,4,0
2025-10-28 18:58:46,5.150.10.236,0,52,52,1.9945957948532012,3665,21,1
2025-08-24 01:43:46,10.83.112.96,2,3,1,14.132915099476211,248,3,0
2025-08-11 22:32:46,10.177.192.216,2,2,0,2.4291744627417673,365,2,0
2025-09-02 19:27:46,172.27.235.222,3,4,1,13.720573333674823,505,2,0
2025-09-07 05:15:46,192.168.40.139,1,1,0,6.367924825642841,1438,7,0
2025-09-23 11:10:46,10.131.220.234,1,1,0,4.4531353002047265,204,2,0
2025-08-25 09:11:46,10.227.188.56,2,3,1,5.008853399748512,1182,1,0
2025-09-08 16:46:46,98.240.61.252,1,2,1,9.822861188410753,243,1,0
2025-09-04 06:28:46,98.4.244.44,1,1,0,10.780151401466522,1400,3,0
2025-09-12 06:36:46,10.59.42.107,1,1,0,1.6608050999495345,1363,4,0
2025-10-28 22:25:46,45.131.13.8,5,92,87,12.14625290933001,3192,21,1
2025-10-13 16:09:46,73.1.3.141,1,1,0,3.895991133530302,427,0,0
2025-10-28 14:19:46,45.234.8.38,0,91,91,0.7015855119443858,4474,24,1
2025-09-12 14:29:46,10.229.44.57,5,5,0,8.968715055812293,1441,0,0
2025-10-12 22:01:46,73.249.246.32,2,3,1,12.260480141505829,680,2,0
2025-10-13 12:09:46,10.157.57.46,1,2,1,11.614354183336538,1396,2,0
2025-10-25 21:36:46,73.44.85.128,1,1,0,9.052792254124038,738,3,0
2025-10-18 04:09:46,192.168.170.48,3,3,0,9.967740965975814,458,3,0
2025-09-17 12:03:46,98.78.151.34,2,2,0,6.857786236764959,480,4,0
2025-10-02 02:39:46,172.25.69.42,2,3,1,5.057081539896908,1414,2,0
2025-10-29 01:55:46,5.186.137.195,2,33,31,13.3972700873101,4575,27,1
2025-10-29 09:38:46,5.90.207.104,5,28,23,13.628107482323294,3075,18,1
2025-10-25 05:29:46,73.221.253.201,2,2,0,10.535462526468487,584,2,0
2025-10-29 05:32:46,51.101.100.157,4,32,28,3.9261214203750914,2327,16,1
2025-09-18 01:47:46,172.29.107.65,1,3,2,2.754654693791384,1325,1,0
2025-08-08 07:13:46,73.82.139.116,4,5,1,9.313715965566677,1419,1,0
2025-08-22 02:56:46,10.51.99.76,1,1,0,8.221233704254718,1039,0,0
2025-10-29 04:15:46,138.188.155.34,5,39,34,8.577877161197108,3133,19,1
2025-08-10 23:36:46,73.67.169.139,3,4,1,8.24636101792405,1305,4,0
2025-09-25 04:29:46,98.23.1.225,2,2,0,9.292223686808896,220,1,0
2025-10-02 19:49:46,10.31.32.39,3,4,1,5.229928519097761,1439,3,0
2025-10-21 01:26:46,10.64.228.32,4,5,1,6.2268645812550405,212,2,0
2025-08-18 20:27:46,73.151.248.113,1,3,2,4.234293060066172,1347,2,0
2025-09-15 15:40:46,10.253.178.125,3,4,1,14.123056366196774,1495,2,0
2025-08-16 18:34:46,98.198.85.149,1,2,1,14.536138061590199,749,1,0
2025-09-10 18:43:46,98.165.174.101,3,4,1,3.2222495644610802,287,1,0
2025-10-28 17:15:46,51.180.88.206,4,80,76,6.502657140324458,4188,15,1
2025-08-29 12:35:46,73.201.208.113,2,2,0,9.623253092329639,889,0,0
2025-10-17 05:46:46,73.10.109.200,3,5,2,4.124185126607594,814,0,0
2025-10-28 13:24:46,45.226.205.51,5,27,22,9.05718928611057,1812,21,1
2025-08-12 14:16:46,10.102.78.108,1,3,2,8.84767120856198,887,2,0
2025-09-11 23:50:46,10.35.230.237,4,5,1,10.97802848017191,758,3,0
2025-09-05 02:40:46,192.168.231.249,4,4,0,3.6989994160749378,1064,3,0
2025-09-10 21:30:46,192.168.29.111,3,5,2,11.481421468020914,1122,1,0
2025-08-05 04:18:46,10.242.183.243,2,2,0,14.51699829656583,1189,1,0
2025-10-29 07:25:46,5.149.206.119,2,14,12,10.811577075497151,2290,8,1
2025-09-22 08:55:46,98.22.57.226,1,3,2,6.624759972926483,308,2,0
2025-08-18 10:28:46,172.16.219.202,1,1,0,11.750227068209682,851,6,0
2025-10-29 03:49:46,5.56.17.87,1,88,87,14.543003322626674,4895,19,1
2025-08-04 20:35:46,192.168.132.61,1,1,0,2.044031699263191,370,3,0
2025-09-03 08:26:46,192.168.151.111,2,3,1,7.37650004445147,840,1,0
2025-10-27 07:01:46,172.31.135.59,2,3,1,8.143152524440428,1040,1,0
2025-10-23 14:39:46,192.168.6.189,3,3,0,4.216359452192342,1087,3,0
2025-08-18 17:40:46,10.107.112.133,1,1,0,7.726171010069124,441,1,0
2025-10-24 03:28:46,73.168.128.118,5,5,0,6.598671282837029,459,2,0
2025-10-29 10:37:46,5.143.52.157,0,59,59,0.9069751500715563,3774,21,1
2025-08-17 17:11:46,10.87.229.172,2,3,1,9.06321320224684,386,1,0
2025-08-03 06:47:46,98.117.108.27,2,3,1,12.743922305991502,711,4,0
